KET,no,,
KON,no,,
LUI,no,,
LYN,no,,
MAZ,no,,
MEO,no,,
MIA,no,4 questionable,
MIE,no,4 questionable,
MIG,no,4 questionable,
MIZ,no,4 esoteric,
MOU,no,4-letter too hard,
MUC,no,,
MYT,no,too myth-y,
NAZ,no,,
NBE,no,,
NEV,no,,
NIE,no,,
NIG,no,,
NLY,no,,
NOA,NO,,
NST,no,,
NUF,no,,
NUL,no,,
NUN,no,,
NUR,no,,
NUT,no,,
OAL,no,bonus too hard,
OCI,no,impossible,
OEA,no,,
OEL,no,,
OEM,no,,
OER,no,bonus too hard,
OES,no,,
OET,no,,
OFU,no,"6-letter only doofus, questonable",
OLM,NO,too hard,
ONA,NO,4-letters too esoteric,
ONC,no,5 too hard,
OOG,no,,
OON,no,bonus too hard,
OPY,no,,
ORL,no,4-letters too esoteric,
OTT,NO,,
OUL,no,hard,
PAE,No,,
PAG,No,,
PAM,No,,
PEE,no,,
PEG,no,too hard,
PEI,no,too hard,
PEN,no,,
PEP,no,too hard,
PHO,no,4 questionable,
PIG,no,,
POE,NO,,
POK,no,hard,
POO,no,,
POU,no,15 impossible,
PSY,no,4 questionable,
PUB,no,,
PUD,no,,
PUG,no,,
PUS,no,,
QUE,no,4 too hard,
QUO,no,bonus too hard,
RAI,no,,
RAO,no,,
RDE,no,,
RDO,no,,
REM,no,4 questionable ,
RGY,no,,
ROI,no,,
ROJ,no,,
RUC,no,4 questionable,
RUI,no,,
SAB,no,4 hard,
SAD,no,4 hard,
SAI,no,bonus too hard,
SAM,no,5 hard,
SCI,no,4-5 too hard,
SHM,no,,
SIS,no,4-letters too esoteric,
SMI,no,4 questionable ,
SOO,no,bonus too hard,
STI,no,inappropriate,
STY,no,,
SUB,no,5 impossible,
SUI,no,,
SYC,no,"4 too hard, too much psych",
TEP,no,bonus too hard,
TET,no,15 too hard,
THA,no,14 too hard,
TIT,no,,
TOA,no,,
TOF,no,,
TOI,no,too hard,
TOK,NO,,
TON,no,bonus hard,
TOO,no,bonus too hard,
TOS,no,,
TUI,no,,
UIC,no,,
UID,no,,
UIL,no,,
UIP,no,,
UIR,no,,
UIS,no,,
UIZ,no,,
UMU,no,,
URF,no,bonus impossible,
URU,no,very hard,
VAG,no,,
VEG,no,,
VEN,no,,
VEX,no,,
VIS,no,4 questionable ,
VOI,no,,
VOR,no,,
VOT,no,,
VUL,no,,
WAB,no,,
WAI,no,bonus too hard,
WAP,no,,
WAS,no,,
WAV,no,,
WEI,no,,
WHA,no,,
WHO,no,,
WIE,no,,
WIF,no,,
WIS,no,,
WRI,no,bonus too hard,
XAM,no,6 impossible,
XON,no,,
YAC,no,,
YAN,no,,
YBE,no,,
YCE,no,,
YCH,no,,
YDE,no,,
YEL,no,,
YER,no,,
YET,no,,
YGO,no,,
YNE,no,,
YOG,no,,
YRA,no,,
YRE,no,,
YRI,no,,
YSE,no,,
YTE,no,,
ZAT,no,4 too hard,
ZIF,no,,
ZOL,no,,
ZON,no,,
ZYG,No,,
ACI,yes,,
BRI,yes,hard,
BUT,YES,kinda hard,
DIN,yes,,
DIR,yes,,
DIS,yes,5 tricky,
DUL,yes,,
EGA,yes,,
EIN,yes,,
FIN,yes,,
FIR,yes,,
INC,yes,,
LLY,yes,,
MIC,yes,,
MID,yes,4 tricky,
MIL,yes,,
MIN,yes,,
MIT,yes,15 hard,
NAG,YES,kinda hard,
PET,yes,,
PUL,yes,,
PUN,yes,,
PUR,yes,,
PUT,yes,,
TWI,yes,,
UIT,yes,,
XPO,yes,,
ABA,,,
ABE,,,
ABI,,,
ABO,,,
ABR,,,
ABS,,,
ABU,,,
ABY,,,
ACA,,,
ACC,,,
ACE,,,
ACO,,,
ACR,,,
ACT,,,
ACY,,,
ADA,,,
ADD,,,
ADE,,,
ADI,,,
ADO,,,
ADR,,,
ADS,,,
ADT,,,
AED,,,
AEM,,,
AEO,,,
AER,,,
AES,,,
AET,,,
AFA,,,
AFF,,,
AFT,,,
AGA,,,
AGE,,,
AGG,,,
AGI,,,
AGM,,,
AGO,,,
AGU,,,
AHE,,,
AIR,,,
AIS,,,
AIT,,,
AKA,,,
AKE,,,
AKI,,,
ALA,,,
ALC,,,
ALD,,,
ALE,,,
ALF,,,
ALG,,,
ALI,,,
ALK,,,
ALM,,,
ALO,,,
ALS,,,
ALT,,,
ALU,,,
ALY,,,
AMA,,,
AMB,,,
AME,,,
AMI,,,
AML,,,
AMM,,,
AMO,,,
AMP,,,
AMS,,,
AMU,,,
AMY,,,
ANA,,,
ANC,,,
ANE,,,
ANG,,,
ANI,,,
ANK,,,
ANN,,,
ANS,,,
ANT,,,
ANU,,,
APA,,,
APE,,,
APH,,,
API,,,
APO,,,
APP,,,
APS,,,
APT,,,
APU,,,
APY,,,
ARC,,,
ARD,,,
ARE,,,
ARG,,,
ARI,,,
ARK,,,
ARL,,,
ARM,,,
ARN,,,
ARR,,,
ARS,,,
ART,,,
ARV,,,
ARY,,,
ASC,,,
ASE,,,
ASH,,,
ASM,,,
ASP,,,
AST,,,
ASU,,,
ASY,,,
ATA,,,
ATE,,,
ATH,,,
ATI,,,
ATS,,,
ATT,,,
ATU,,,
ATY,,,
AUD,,,
AUL,,,
AUM,,,
AUN,,,
AUR,,,
AUS,,,
AUT,,,
AVA,,,
AVI,,,
AVO,,,
AWN,,,
AXE,,,
AXI,,,
AXO,,,
AYE,,,
AZA,,,
AZE,,,
AZI,,,
AZO,,,
BAC,,,
BAL,,,
BAR,,,
BAS,,,
BAT,,,
BBE,,,
BEC,,,
BED,,,
